NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(mmHg)	Absolute Pressure(mmHg)	Wind Speed(m/s)	Gust(m/s)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
 2198	 2018-01-18 00:43:17	 120	 0.7	 75	 -0.9	 76	 748.4	 743.1	 0.0	 0.7	 N	 -4.6	 -0.9	 0.00	 0.00	 2.40	 16.80	 301.80
 2199	 2018-01-18 02:43:17	 120	 0.5	 75	 -1.4	 77	 749.4	 744.1	 0.0	 0.3	 NW	 -4.9	 -1.4	 0.00	 0.00	 2.40	 16.80	 301.80
 2200	 2018-01-18 04:43:17	 120	 0.3	 75	 -2.0	 78	 750.0	 744.7	 0.0	 0.0	 SE	 -5.3	 -2.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2201	 2018-01-18 06:43:17	 120	 0.2	 75	 -2.2	 73	 750.5	 745.2	 0.0	 0.3	 SE	 -6.4	 -2.2	 0.00	 0.00	 2.40	 16.80	 301.80
 2202	 2018-01-18 08:43:17	 120	 0.0	 76	 -3.0	 73	 750.9	 745.6	 0.7	 1.0	 NE	 -7.2	 -3.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2203	 2018-01-18 10:43:17	 120	 0.0	 76	 -3.0	 73	 750.6	 745.3	 0.0	 0.3	 NE	 -7.2	 -3.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2204	 2018-01-18 12:43:17	 120	 -0.2	 77	 -2.1	 74	 750.5	 745.1	 0.3	 1.0	 E	 -6.1	 -2.1	 0.00	 0.00	 2.40	 16.80	 301.80
 2205	 2018-01-18 14:43:17	 120	 -0.3	 77	 -3.0	 73	 750.5	 745.1	 0.3	 0.7	 NE	 -7.2	 -3.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2206	 2018-01-18 16:43:17	 120	 -0.3	 77	 -2.5	 73	 750.5	 745.2	 0.3	 1.0	 N	 -6.7	 -2.5	 0.00	 0.00	 2.40	 16.80	 301.80
 2207	 2018-01-18 18:43:17	 120	 0.0	 76	 -0.9	 77	 750.7	 745.4	 0.3	 1.0	 E	 -4.4	 -0.9	 0.00	 0.00	 2.40	 16.80	 301.80
 2208	 2018-01-18 20:43:17	 120	 0.2	 75	 -0.5	 77	 751.1	 745.8	 0.3	 1.0	 E	 -4.0	 -0.5	 0.00	 0.00	 2.40	 16.80	 301.80
 2209	 2018-01-18 22:43:17	 120	 0.0	 75	 -1.4	 77	 752.0	 746.6	 0.0	 0.0	 E	 -4.9	 -1.4	 0.00	 0.00	 2.40	 16.80	 301.80
 2210	 2018-01-19 00:44:17	 121	 0.0	 75	 -1.7	 76	 753.1	 747.8	 0.0	 0.3	 N	 -5.4	 -1.7	 0.00	 0.00	 2.40	 16.80	 301.80
 2211	 2018-01-19 02:44:17	 120	 -0.2	 76	 -2.3	 72	 753.8	 748.5	 0.7	 1.4	 E	 -6.7	 -2.3	 0.00	 0.00	 2.40	 16.80	 301.80
 2212	 2018-01-19 04:44:17	 120	 -0.3	 76	 -2.1	 72	 754.8	 749.5	 0.0	 0.0	 SE	 -6.5	 -2.1	 0.00	 0.00	 2.40	 16.80	 301.80
 2213	 2018-01-19 06:44:17	 120	 -0.4	 76	 -2.2	 71	 755.5	 750.2	 0.0	 0.0	 N	 -6.7	 -2.2	 0.00	 0.00	 2.40	 16.80	 301.80
 2214	 2018-01-19 08:44:17	 120	 -0.5	 76	 -2.3	 71	 756.1	 750.8	 0.3	 0.7	 WNW	 -6.8	 -2.3	 0.00	 0.00	 2.40	 16.80	 301.80
 2215	 2018-01-19 10:44:17	 120	 -0.5	 76	 -2.4	 71	 756.3	 751.0	 0.3	 0.7	 SE	 -6.9	 -2.4	 0.00	 0.00	 2.40	 16.80	 301.80
 2216	 2018-01-19 12:44:17	 120	 -0.6	 76	 -2.7	 71	 757.4	 752.0	 0.0	 0.0	 SE	 -7.2	 -2.7	 0.00	 0.00	 2.40	 16.80	 301.80
 2217	 2018-01-19 14:44:17	 120	 -0.7	 76	 -2.9	 70	 758.1	 752.8	 0.0	 0.3	 NE	 -7.6	 -2.9	 0.00	 0.00	 2.40	 16.80	 301.80
 2218	 2018-01-19 16:44:17	 120	 -0.6	 76	 -1.9	 75	 758.8	 753.5	 0.3	 1.0	 E	 -5.7	 -1.9	 0.00	 0.00	 2.40	 16.80	 301.80
 2219	 2018-01-19 18:44:17	 120	 -0.3	 76	 -0.9	 73	 759.0	 753.7	 0.7	 1.0	 ESE	 -5.1	 -0.9	 0.00	 0.00	 2.40	 16.80	 301.80
 2220	 2018-01-19 20:44:17	 120	 0.0	 75	 -1.0	 69	 759.2	 753.8	 1.0	 1.7	 ESE	 -6.0	 -1.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2221	 2018-01-19 22:44:17	 120	 0.0	 75	 -2.0	 67	 759.8	 754.5	 0.3	 0.7	 E	 -7.3	 -2.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2222	 2018-01-20 00:44:17	 120	 -0.3	 76	 -3.4	 62	 759.8	 754.4	 0.3	 0.7	 E	 -9.6	 -3.4	 0.00	 0.00	 2.40	 16.80	 301.80
 2223	 2018-01-20 02:44:17	 120	 -0.6	 76	 -3.8	 60	 760.2	 754.9	 0.7	 1.4	 SE	 -10.4	 -3.8	 0.00	 0.00	 2.40	 16.80	 301.80
 2224	 2018-01-20 04:44:17	 120	 -0.9	 76	 -4.0	 56	 760.7	 755.3	 0.7	 1.7	 SE	 -11.5	 -4.0	 0.00	 0.00	 2.40	 16.80	 301.80
 2225	 2018-01-20 06:44:17	 120	 -1.1	 77	 -4.3	 58	 761.0	 755.7	 0.3	 1.4	 SE	 -11.3	 -4.3	 0.00	 0.00	 2.40	 16.80	 301.80
 2226	 2018-01-20 08:44:17	 120	 -1.3	 78	 -3.8	 60	 760.4	 755.1	 1.0	 1.4	 NE	 -10.4	 -3.8	 0.00	 0.00	 2.40	 16.80	 301.80
 2227	 2018-01-20 10:44:17	 120	 -1.5	 78	 -3.2	 62	 760.3	 755.0	 0.3	 0.7	 N	 -9.5	 -3.2	 0.00	 0.00	 2.40	 16.80	 301.80
 2228	 2018-01-20 12:44:17	 120	 -1.5	 78	 -2.9	 59	 760.3	 755.0	 1.7	 2.4	 NE	 -9.8	 -2.9	 0.00	 0.00	 2.40	 16.80	 301.80
 2229	 2018-01-20 14:44:17	 120	 -1.5	 77	 -2.7	 58	 760.4	 755.1	 0.0	 0.7	 E	 -9.8	 -2.7	 0.00	 0.00	 2.40	 16.80	 301.80
 2230	 2018-01-20 16:44:17	 120	 -1.4	 77	 -2.1	 55	 760.7	 755.3	 1.0	 2.0	 E	 -9.9	 -2.1	 0.00	 0.00	 2.40	 16.80	 301.80
 2231	 2018-01-20 18:44:17	 120	 -1.0	 76	 -1.2	 54	 760.2	 754.9	 0.3	 1.0	 E	 -9.3	 -1.2	 0.00	 0.00	 2.40	 16.80	 301.80
 2232	 2018-01-20 20:44:17	 120	 -0.4	 75	 -0.8	 50	 760.1	 754.7	 0.7	 1.4	 NE	 -9.9	 -0.8	 0.00	 0.00	 2.40	 16.80	 301.80
 2233	 2018-01-20 22:44:17	 120	 -0.5	 75	 -0.8	 61	 760.6	 755.3	 2.4	 3.4	 NE	 -7.4	 -3.7	 0.00	 0.00	 2.40	 16.80	 301.80
 2234	 2018-01-21 00:44:17	 120	 -0.6	 75	 -1.0	 63	 761.3	 756.0	 0.0	 0.3	 E	 -7.2	 -1.0	 0.00	 0.00	 0.00	 16.80	 301.80
 2235	 2018-01-21 02:44:17	 120	 -0.7	 75	 -0.7	 62	 762.0	 756.7	 0.7	 2.4	 NE	 -7.1	 -0.7	 0.00	 0.00	 0.00	 16.80	 301.80
 2236	 2018-01-21 04:44:17	 120	 -0.8	 75	 -1.3	 63	 763.1	 757.8	 0.0	 0.7	 NE	 -7.4	 -1.3	 0.00	 0.00	 0.00	 16.80	 301.80
 2237	 2018-01-21 06:44:17	 120	 -0.8	 75	 -1.1	 64	 764.1	 758.8	 0.0	 0.0	 N	 -7.0	 -1.1	 0.00	 0.00	 0.00	 16.80	 301.80
 2238	 2018-01-21 08:44:17	 120	 -0.9	 75	 -0.9	 65	 765.3	 760.0	 0.3	 0.7	 NE	 -6.7	 -0.9	 0.00	 0.00	 0.00	 16.80	 301.80
 2239	 2018-01-21 10:44:17	 120	 -0.8	 75	 -0.7	 67	 766.5	 761.2	 0.3	 0.7	 NE	 -6.1	 -0.7	 0.00	 0.00	 0.00	 16.80	 301.80
 2240	 2018-01-21 12:44:17	 120	 -0.8	 75	 -1.6	 69	 767.4	 762.1	 0.0	 0.0	 NE	 -6.5	 -1.6	 0.00	 0.00	 0.00	 16.80	 301.80
 2241	 2018-01-21 14:44:17	 120	 -0.9	 75	 -2.6	 66	 768.5	 763.1	 0.0	 0.3	 N	 -8.1	 -2.6	 0.00	 0.00	 0.00	 16.80	 301.80
 2242	 2018-01-21 16:44:17	 120	 -0.9	 75	 -1.4	 72	 769.6	 764.3	 0.0	 0.3	 E	 -5.8	 -1.4	 0.00	 0.00	 0.00	 16.80	 301.80
 2243	 2018-01-21 18:44:17	 120	 -0.5	 76	 2.7	 38	 770.0	 764.7	 0.3	 1.0	 N	 -10.2	 2.7	 1.50	 1.50	 1.50	 18.30	 303.30
 2244	 2018-01-21 20:44:17	 120	 0.0	 74	 4.0	 37	 770.2	 764.9	 0.3	 0.7	 NE	 -9.4	 4.0	 0.90	 2.40	 2.40	 19.20	 304.20
 2245	 2018-01-21 22:44:17	 120	 -0.3	 75	 -2.2	 48	 770.6	 765.3	 0.7	 1.0	 E	 -11.7	 -2.2	 0.00	 2.40	 2.40	 19.20	 304.20
 2246	 2018-01-22 00:44:17	 120	 -0.5	 75	 -2.5	 57	 770.6	 765.3	 0.7	 1.4	 E	 -9.9	 -2.5	 0.00	 0.00	 2.40	 19.20	 304.20
 2247	 2018-01-22 02:44:17	 120	 -0.7	 75	 -2.4	 62	 770.3	 764.9	 0.3	 0.7	 NE	 -8.7	 -2.4	 0.00	 0.00	 2.40	 19.20	 304.20
 2248	 2018-01-22 04:44:17	 120	 -0.8	 76	 -2.3	 64	 769.9	 764.6	 0.7	 1.0	 E	 -8.2	 -2.3	 0.00	 0.00	 2.40	 19.20	 304.20
 2249	 2018-01-22 06:44:17	 120	 -0.9	 76	 -2.5	 65	 769.5	 764.2	 1.0	 1.7	 E	 -8.2	 -2.5	 0.00	 0.00	 2.40	 19.20	 304.20
 2250	 2018-01-22 08:44:17	 120	 -1.0	 76	 -2.5	 65	 768.9	 763.6	 1.4	 2.4	 SE	 -8.2	 -2.5	 0.00	 0.00	 2.40	 19.20	 304.20
 2251	 2018-01-22 10:44:17	 120	 -1.0	 76	 -3.0	 59	 768.0	 762.7	 0.7	 1.4	 ESE	 -9.9	 -3.0	 0.00	 0.00	 2.40	 19.20	 304.20
 2252	 2018-01-22 12:44:17	 120	 -1.2	 77	 -2.6	 58	 767.5	 762.2	 2.0	 2.7	 E	 -9.7	 -4.3	 0.00	 0.00	 2.40	 19.20	 304.20
 2253	 2018-01-22 14:44:17	 120	 -1.2	 77	 -2.1	 58	 767.6	 762.2	 1.4	 1.7	 E	 -9.3	 -2.1	 0.00	 0.00	 2.40	 19.20	 304.20
 2254	 2018-01-22 16:44:17	 120	 -1.0	 76	 -1.9	 53	 767.3	 762.0	 2.4	 3.1	 E	 -10.2	 -4.9	 0.00	 0.00	 2.40	 19.20	 304.20
 2255	 2018-01-22 18:44:17	 120	 -0.5	 76	 -0.9	 44	 767.5	 762.2	 1.4	 2.0	 E	 -11.6	 -0.9	 0.00	 0.00	 2.40	 19.20	 304.20
 2256	 2018-01-22 20:44:17	 120	 -0.2	 76	 -1.4	 45	 767.3	 762.0	 0.7	 1.7	 NE	 -11.8	 -1.4	 0.00	 0.00	 2.40	 19.20	 304.20
 2257	 2018-01-22 22:44:17	 120	 -0.3	 75	 -2.3	 43	 767.7	 762.4	 1.4	 2.4	 SE	 -13.2	 -2.3	 0.00	 0.00	 2.40	 19.20	 304.20
 2258	 2018-01-23 00:44:17	 120	 -0.6	 75	 -3.4	 49	 768.9	 763.6	 1.4	 2.0	 E	 -12.6	 -3.4	 0.00	 0.00	 2.40	 19.20	 304.20
 2259	 2018-01-23 02:44:17	 120	 -0.9	 76	 -3.5	 50	 769.4	 764.1	 0.7	 1.7	 N	 -12.4	 -3.5	 0.00	 0.00	 2.40	 19.20	 304.20
 2260	 2018-01-23 04:44:17	 120	 -1.1	 77	 -3.8	 48	 770.1	 764.8	 0.7	 1.0	 NE	 -13.2	 -3.8	 0.00	 0.00	 2.40	 19.20	 304.20
 2261	 2018-01-23 06:44:17	 120	 -1.3	 77	 -4.2	 53	 770.6	 765.2	 0.3	 1.0	 SE	 -12.4	 -4.2	 0.00	 0.00	 2.40	 19.20	 304.20
 2262	 2018-01-23 08:44:17	 120	 -1.5	 77	 -3.2	 54	 770.7	 765.4	 1.4	 2.4	 SE	 -11.2	 -3.2	 0.00	 0.00	 2.40	 19.20	 304.20
 2263	 2018-01-23 10:44:17	 120	 -1.6	 77	 -2.2	 56	 770.6	 765.2	 1.7	 2.7	 E	 -9.8	 -2.2	 0.00	 0.00	 2.40	 19.20	 304.20
 2264	 2018-01-23 12:44:17	 120	 -1.5	 77	 -1.3	 58	 770.3	 764.9	 2.7	 3.4	 S	 -8.5	 -5.2	 0.00	 0.00	 2.40	 19.20	 304.20
 2265	 2018-01-23 14:44:17	 120	 -1.4	 77	 -0.8	 54	 770.3	 764.9	 2.0	 3.4	 E	 -9.0	 -2.5	 0.00	 0.00	 2.40	 19.20	 304.20
 2266	 2018-01-23 16:44:17	 120	 -1.3	 77	 0.2	 56	 769.8	 764.5	 2.4	 3.4	 E	 -7.5	 -2.7	 0.00	 0.00	 2.40	 19.20	 304.20
 2267	 2018-01-23 18:44:17	 120	 -0.9	 76	 1.5	 41	 768.8	 763.4	 4.8	 6.5	 SE	 -10.3	 -6.2	 0.30	 0.30	 2.70	 19.50	 304.50
 2268	 2018-01-23 20:44:17	 120	 -0.6	 76	 1.3	 49	 767.4	 762.1	 3.7	 7.5	 E	 -8.2	 -4.5	 2.70	 3.00	 5.40	 22.20	 307.20
 2269	 2018-01-23 22:44:17	 120	 -0.4	 76	 1.3	 69	 765.4	 760.1	 3.4	 8.8	 S	 -3.8	 -3.9	 2.10	 5.10	 7.50	 24.30	 309.30
 2270	 2018-01-24 00:44:17	 120	 -0.3	 76	 1.8	 73	 763.7	 758.3	 3.4	 5.1	 ESE	 -2.5	 -3.3	 0.30	 0.30	 7.80	 24.60	 309.60
 2271	 2018-01-24 02:44:17	 120	 -0.1	 76	 1.6	 76	 761.1	 755.8	 4.1	 5.4	 E	 -2.2	 -4.9	 0.90	 1.20	 8.70	 25.50	 310.50
 2272	 2018-01-24 04:44:17	 120	 0.0	 76	 2.4	 73	 758.2	 752.9	 5.1	 7.8	 S	 -1.9	 -5.6	 2.10	 3.30	 10.80	 27.60	 312.60
 2273	 2018-01-24 06:45:17	 121	 0.2	 76	 3.9	 76	 755.6	 750.3	 6.1	 7.8	 S	 0.1	 -4.9	 3.60	 6.90	 14.40	 31.20	 316.20
 2274	 2018-01-24 08:45:17	 120	 0.5	 76	 5.6	 79	 754.1	 748.8	 2.7	 4.4	 S	 2.3	 2.5	 2.10	 9.00	 16.50	 33.30	 318.30
 2275	 2018-01-24 10:45:17	 120	 0.9	 76	 5.3	 80	 754.4	 749.1	 3.1	 4.4	 W	 2.1	 1.3	 0.30	 9.30	 16.80	 33.60	 318.60
 2276	 2018-01-24 12:45:17	 120	 1.1	 75	 5.3	 80	 755.3	 750.0	 2.0	 4.8	 NW	 2.1	 3.9	 0.00	 9.30	 16.80	 33.60	 318.60
 2277	 2018-01-24 14:45:17	 120	 1.3	 75	 4.9	 76	 756.2	 750.8	 2.0	 3.1	 SE	 1.0	 3.5	 0.00	 9.30	 16.80	 33.60	 318.60
 2278	 2018-01-24 16:45:17	 120	 1.5	 76	 5.2	 72	 756.7	 751.4	 3.7	 6.8	 SE	 0.6	 0.1	 0.00	 9.30	 16.80	 33.60	 318.60
 2279	 2018-01-24 18:45:17	 120	 1.8	 76	 4.8	 69	 753.9	 748.6	 3.1	 4.4	 SSE	 -0.4	 0.8	 0.30	 9.60	 17.10	 33.90	 318.90
 2280	 2018-01-24 20:45:17	 120	 2.0	 75	 5.7	 73	 749.6	 744.3	 5.8	 8.5	 SE	 1.2	 -2.2	 2.10	 11.70	 19.20	 36.00	 321.00
 2281	 2018-01-24 22:45:17	 120	 2.2	 76	 6.4	 76	 748.0	 742.7	 4.4	 6.5	 SE	 2.5	 0.4	 6.00	 17.70	 25.20	 42.00	 327.00
 2282	 2018-01-25 00:45:17	 120	 2.6	 77	 6.5	 51	 747.5	 742.2	 5.8	 10.5	 S	 -2.9	 -1.2	 0.60	 0.60	 25.80	 42.60	 327.60
 2283	 2018-01-25 02:45:17	 120	 2.9	 77	 6.3	 45	 748.4	 743.1	 6.8	 9.5	 SE	 -4.8	 -2.5	 0.30	 0.90	 26.10	 42.90	 327.90
 2284	 2018-01-25 04:45:17	 120	 3.0	 82	 6.0	 47	 747.5	 742.1	 6.8	 9.2	 S	 -4.5	 -2.9	 0.90	 1.80	 27.00	 43.80	 328.80
 2285	 2018-01-25 06:45:17	 120	 3.2	 82	 6.2	 47	 746.9	 741.6	 5.8	 8.2	 S	 -4.3	 -1.6	 0.90	 2.70	 27.90	 44.70	 329.70
 2286	 2018-01-25 08:45:17	 120	 3.4	 82	 6.3	 42	 746.9	 741.5	 3.4	 7.8	 E	 -5.7	 1.9	 3.60	 6.30	 31.50	 48.30	 333.30
 2287	 2018-01-25 10:45:17	 120	 3.5	 82	 5.8	 44	 748.7	 743.3	 4.4	 6.5	 SW	 -5.5	 -0.3	 7.20	 13.50	 38.70	 55.50	 340.50
 2288	 2018-01-25 12:45:17	 120	 3.6	 82	 5.2	 42	 750.8	 745.4	 5.8	 7.5	 SW	 -6.7	 -2.9	 0.60	 14.10	 39.30	 56.10	 341.10
 2289	 2018-01-25 14:45:17	 120	 3.5	 82	 5.0	 43	 752.7	 747.4	 4.1	 6.8	 S	 -6.5	 -0.8	 0.00	 14.10	 39.30	 56.10	 341.10
 2290	 2018-01-25 16:45:17	 120	 3.8	 82	 5.4	 45	 754.6	 749.3	 1.4	 2.7	 NW	 -5.6	 5.4	 0.00	 14.10	 39.30	 56.10	 341.10
 2291	 2018-01-25 18:45:17	 120	 4.4	 82	 7.1	 40	 755.9	 750.5	 2.7	 3.4	 SW	 -5.6	 4.2	 0.90	 15.00	 40.20	 57.00	 342.00
 2292	 2018-01-25 20:45:17	 120	 5.1	 81	 6.6	 43	 756.8	 751.5	 1.4	 3.1	 SW	 -5.1	 6.6	 0.00	 15.00	 40.20	 57.00	 342.00
 2293	 2018-01-25 22:45:17	 120	 5.0	 81	 5.1	 54	 758.1	 752.8	 3.7	 5.4	 SE	 -3.4	 -0.0	 0.00	 15.00	 40.20	 57.00	 342.00
 2294	 2018-01-26 00:45:17	 120	 4.7	 82	 5.2	 59	 759.3	 754.0	 2.0	 5.1	 S	 -2.2	 3.8	 0.00	 0.00	 40.20	 57.00	 342.00
 2295	 2018-01-26 02:45:17	 120	 4.5	 82	 5.2	 60	 760.1	 754.8	 3.7	 6.5	 NW	 -1.9	 0.1	 0.00	 0.00	 40.20	 57.00	 342.00
 2296	 2018-01-26 04:45:17	 120	 4.5	 82	 5.2	 62	 760.9	 755.6	 6.1	 8.2	 SW	 -1.5	 -3.2	 0.00	 0.00	 40.20	 57.00	 342.00
 2297	 2018-01-26 06:45:17	 120	 4.4	 82	 4.3	 54	 761.8	 756.5	 1.7	 3.1	 SE	 -4.2	 4.3	 0.00	 0.00	 40.20	 57.00	 342.00
 2298	 2018-01-26 08:45:17	 120	 4.2	 82	 4.0	 54	 762.2	 756.8	 2.0	 3.7	 S	 -4.5	 2.6	 0.00	 0.00	 40.20	 57.00	 342.00
 2299	 2018-01-26 10:45:17	 120	 4.0	 82	 4.2	 60	 762.7	 757.4	 1.4	 4.8	 S	 -2.9	 4.2	 0.00	 0.00	 40.20	 57.00	 342.00
 2300	 2018-01-26 12:45:17	 120	 3.9	 83	 4.5	 61	 763.3	 758.0	 2.0	 3.4	 S	 -2.4	 3.1	 0.00	 0.00	 40.20	 57.00	 342.00
 2301	 2018-01-26 14:45:17	 120	 3.9	 83	 4.0	 58	 764.2	 758.9	 1.4	 2.4	 SW	 -3.5	 4.0	 0.00	 0.00	 40.20	 57.00	 342.00
 2302	 2018-01-26 16:45:17	 120	 4.0	 82	 4.5	 61	 765.2	 759.8	 1.7	 3.1	 SE	 -2.4	 4.5	 0.00	 0.00	 40.20	 57.00	 342.00
 2303	 2018-01-26 18:45:17	 120	 4.5	 82	 5.0	 44	 765.8	 760.5	 1.4	 3.1	 S	 -6.2	 5.0	 0.00	 0.00	 40.20	 57.00	 342.00
 2304	 2018-01-26 20:45:17	 120	 4.9	 82	 5.4	 40	 766.4	 761.1	 2.4	 3.7	 W	 -7.1	 3.0	 0.00	 0.00	 40.20	 57.00	 342.00
 2305	 2018-01-26 22:45:17	 120	 4.7	 82	 2.9	 46	 767.0	 761.7	 0.0	 0.3	 W	 -7.6	 2.9	 0.00	 0.00	 40.20	 57.00	 342.00
 2306	 2018-01-27 00:45:17	 120	 4.4	 82	 0.9	 54	 768.4	 763.1	 0.0	 0.0	 SE	 -7.4	 0.9	 0.00	 0.00	 40.20	 57.00	 342.00
 2307	 2018-01-27 02:45:17	 120	 3.9	 83	 -0.7	 59	 769.5	 764.2	 0.0	 0.0	 NW	 -7.7	 -0.7	 0.00	 0.00	 40.20	 57.00	 342.00
 2308	 2018-01-27 04:45:17	 120	 3.4	 83	 -2.5	 60	 770.9	 765.6	 0.0	 0.0	 SE	 -9.2	 -2.5	 0.00	 0.00	 40.20	 57.00	 342.00
 2309	 2018-01-27 06:45:17	 120	 2.9	 79	 -3.2	 63	 772.1	 766.8	 0.0	 0.0	 E	 -9.2	 -3.2	 0.00	 0.00	 40.20	 57.00	 342.00
 2310	 2018-01-27 08:45:17	 120	 2.5	 79	 -3.8	 66	 773.1	 767.8	 0.0	 0.0	 SW	 -9.2	 -3.8	 0.00	 0.00	 40.20	 57.00	 342.00
 2311	 2018-01-27 10:45:17	 120	 2.1	 79	 -4.9	 67	 774.0	 768.7	 0.3	 1.0	 E	 -10.1	 -4.9	 0.00	 0.00	 40.20	 57.00	 342.00
 2312	 2018-01-27 12:45:17	 120	 1.6	 80	 -5.7	 67	 774.5	 769.2	 0.7	 1.0	 ESE	 -10.9	 -5.7	 0.00	 0.00	 40.20	 57.00	 342.00
 2313	 2018-01-27 14:45:17	 120	 1.1	 80	 -5.8	 67	 774.9	 769.6	 0.7	 1.0	 E	 -11.0	 -5.8	 0.00	 0.00	 40.20	 57.00	 342.00
 2314	 2018-01-27 16:45:17	 120	 0.9	 81	 -1.2	 71	 775.4	 770.0	 0.0	 0.3	 SE	 -5.8	 -1.2	 0.00	 0.00	 40.20	 57.00	 342.00
 2315	 2018-01-27 18:45:17	 120	 1.2	 81	 2.5	 46	 774.8	 769.5	 1.0	 1.7	 SE	 -8.0	 2.5	 0.30	 0.30	 40.50	 57.30	 342.30
 2316	 2018-01-27 20:45:17	 120	 1.6	 80	 1.9	 43	 773.5	 768.2	 2.0	 2.7	 SSE	 -9.4	 0.4	 0.00	 0.30	 40.50	 57.30	 342.30
 2317	 2018-01-27 22:45:17	 120	 1.5	 80	 0.6	 52	 771.7	 766.4	 1.0	 1.4	 E	 -8.1	 0.6	 0.00	 0.30	 40.50	 57.30	 342.30
 2318	 2018-01-28 00:45:17	 120	 1.5	 79	 1.9	 60	 768.9	 763.6	 2.0	 3.4	 E	 -5.0	 0.4	 0.00	 0.00	 0.00	 57.30	 342.30
 2319	 2018-01-28 02:45:17	 120	 1.6	 79	 3.1	 71	 765.8	 760.4	 3.1	 5.1	 SE	 -1.6	 -1.2	 0.90	 0.90	 0.90	 58.20	 343.20
 2320	 2018-01-28 04:45:17	 120	 1.7	 79	 1.5	 69	 761.7	 756.4	 2.7	 3.7	 SE	 -3.6	 -2.0	 5.10	 6.00	 6.00	 63.30	 348.30
 2321	 2018-01-28 06:45:17	 120	 1.7	 79	 2.0	 70	 758.5	 753.2	 3.4	 5.8	 SE	 -2.9	 -3.1	 2.40	 8.40	 8.40	 65.70	 350.70
 2322	 2018-01-28 08:45:17	 120	 1.8	 79	 3.3	 76	 757.5	 752.2	 2.0	 3.1	 SW	 -0.5	 1.8	 0.90	 9.30	 9.30	 66.60	 351.60
 2323	 2018-01-28 10:45:17	 120	 1.9	 79	 1.7	 70	 758.3	 752.9	 0.7	 1.4	 S	 -3.2	 1.7	 0.00	 9.30	 9.30	 66.60	 351.60
 2324	 2018-01-28 12:45:17	 120	 1.9	 79	 4.3	 75	 756.9	 751.6	 2.7	 5.4	 S	 0.3	 1.1	 0.90	 10.20	 10.20	 67.50	 352.50
 2325	 2018-01-28 14:45:17	 120	 2.0	 78	 4.6	 68	 756.2	 750.8	 2.0	 4.4	 SW	 -0.8	 3.2	 0.30	 10.50	 10.50	 67.80	 352.80
 2326	 2018-01-28 16:45:17	 120	 2.4	 78	 5.6	 52	 756.5	 751.2	 1.4	 2.0	 SE	 -3.5	 5.6	 0.00	 10.50	 10.50	 67.80	 352.80
 2327	 2018-01-28 18:45:17	 120	 3.0	 82	 5.8	 45	 757.4	 752.0	 1.0	 2.4	 SE	 -5.2	 5.8	 0.00	 10.50	 10.50	 67.80	 352.80
 2328	 2018-01-28 20:45:17	 120	 3.7	 82	 7.2	 34	 758.0	 752.6	 3.7	 5.8	 SW	 -7.6	 2.4	 0.00	 10.50	 10.50	 67.80	 352.80
 2329	 2018-01-28 22:45:17	 120	 3.8	 82	 5.9	 40	 759.2	 753.8	 2.4	 4.1	 SW	 -6.7	 3.5	 0.00	 10.50	 10.50	 67.80	 352.80
 2330	 2018-01-29 00:45:17	 120	 3.8	 82	 5.7	 33	 760.8	 755.5	 2.4	 4.4	 WNW	 -9.3	 3.3	 0.00	 0.00	 10.50	 67.80	 352.80
 2331	 2018-01-29 02:45:17	 120	 3.7	 82	 4.8	 34	 762.2	 756.8	 0.7	 1.0	 W	 -9.7	 4.8	 0.00	 0.00	 10.50	 67.80	 352.80
 2332	 2018-01-29 04:45:17	 120	 3.5	 82	 4.2	 41	 762.6	 757.3	 1.7	 3.1	 W	 -7.9	 4.2	 0.00	 0.00	 10.50	 67.80	 352.80
 2333	 2018-01-29 06:45:17	 120	 3.3	 82	 4.1	 42	 762.8	 757.4	 1.4	 1.7	 W	 -7.7	 4.1	 0.00	 0.00	 10.50	 67.80	 352.80
 2334	 2018-01-29 08:45:17	 120	 3.2	 82	 4.1	 46	 762.3	 757.0	 1.0	 2.0	 S	 -6.5	 4.1	 0.00	 0.00	 10.50	 67.80	 352.80
 2335	 2018-01-29 10:45:17	 120	 3.1	 82	 4.3	 53	 761.1	 755.8	 1.0	 1.7	 SW	 -4.4	 4.3	 0.00	 0.00	 10.50	 67.80	 352.80
 2336	 2018-01-29 12:45:17	 120	 3.1	 82	 3.4	 55	 759.1	 753.8	 0.7	 1.0	 E	 -4.8	 3.4	 0.00	 0.00	 10.50	 67.80	 352.80
 2337	 2018-01-29 14:45:17	 120	 3.1	 82	 2.1	 60	 757.5	 752.2	 0.7	 1.7	 E	 -4.9	 2.1	 1.80	 1.80	 12.30	 69.60	 354.60
